sample_id,repository,bug_id,commit,id,file,function,loc,complexity,max_nesting,num_args,num_returns,num_calls,file_imports,caller_count,callee_count,dependency_count,degree,betweenness,pagerank,label
ansible_13_41472ee3878b_lib/ansible/modules/cloud/google/gcp_compute_region_backend_service.py_response_to_hash_0,ansible,13,41472ee3878be215af8b933b2b04b4a72b9165ca,lib/ansible/modules/cloud/google/gcp_compute_region_backend_service.py:response_to_hash,lib/ansible/modules/cloud/google/gcp_compute_region_backend_service.py,response_to_hash,15,1,0,2,1,16,4,1,1,0,3,0.0,1.7832001441801737e-05,0
ansible_13_41472ee3878b_lib/ansible/modules/network/fortios/fortios_system_vdom.py_is_successful_status_0,ansible,13,41472ee3878be215af8b933b2b04b4a72b9165ca,lib/ansible/modules/network/fortios/fortios_system_vdom.py:is_successful_status,lib/ansible/modules/network/fortios/fortios_system_vdom.py,is_successful_status,3,1,0,1,1,0,6,1,0,0,2,0.0,1.9121901072435188e-05,0
ansible_13_41472ee3878b_lib/ansible/modules/network/f5/bigip_gtm_virtual_server.py_availability_requirement_type_0,ansible,13,41472ee3878be215af8b933b2b04b4a72b9165ca,lib/ansible/modules/network/f5/bigip_gtm_virtual_server.py:availability_requirement_type,lib/ansible/modules/network/f5/bigip_gtm_virtual_server.py,availability_requirement_type,9,4,2,1,4,0,27,0,0,0,1,0.0,1.085380368694277e-05,0
ansible_13_41472ee3878b_lib/ansible/modules/storage/netapp/na_ontap_autosupport.py_apply_0,ansible,13,41472ee3878be215af8b933b2b04b4a72b9165ca,lib/ansible/modules/storage/netapp/na_ontap_autosupport.py:apply,lib/ansible/modules/storage/netapp/na_ontap_autosupport.py,apply,12,3,2,1,0,4,6,1,2,0,4,0.0,2.5506904244070747e-05,0
ansible_14_a1ab093ddbd3_lib/ansible/galaxy/api.py_fetch_role_related_1,ansible,14,a1ab093ddbd32f1002cbf6d6f184c7d0041d890d,lib/ansible/galaxy/api.py:fetch_role_related,lib/ansible/galaxy/api.py,fetch_role_related,22,4,2,3,1,8,15,0,3,0,4,0.0,1.1247705841669624e-05,1
ansible_14_a1ab093ddbd3_test/units/modules/network/check_point/test_cp_mgmt_access_role_facts.py_module_mock_0,ansible,14,a1ab093ddbd32f1002cbf6d6f184c7d0041d890d,test/units/modules/network/check_point/test_cp_mgmt_access_role_facts.py:module_mock,test/units/modules/network/check_point/test_cp_mgmt_access_role_facts.py,module_mock,2,1,0,2,1,1,5,0,0,0,1,0.0,1.2914921708857245e-05,0
ansible_14_a1ab093ddbd3_lib/ansible/modules/network/fortios/fortios_switch_controller_quarantine.py_switch_controller_quarantine_0,ansible,14,a1ab093ddbd32f1002cbf6d6f184c7d0041d890d,lib/ansible/modules/network/fortios/fortios_switch_controller_quarantine.py:switch_controller_quarantine,lib/ansible/modules/network/fortios/fortios_switch_controller_quarantine.py,switch_controller_quarantine,9,1,0,2,1,3,6,1,2,0,4,0.0,1.9266220250524377e-05,0
ansible_14_a1ab093ddbd3_lib/ansible/modules/cloud/vultr/vultr_firewall_group.py__create_firewall_group_0,ansible,14,a1ab093ddbd32f1002cbf6d6f184c7d0041d890d,lib/ansible/modules/cloud/vultr/vultr_firewall_group.py:_create_firewall_group,lib/ansible/modules/cloud/vultr/vultr_firewall_group.py,_create_firewall_group,16,2,1,2,1,3,3,1,1,0,3,0.0,1.9266220250524377e-05,0
ansible_15_b1e8a6c1cbd2_lib/ansible/modules/network/eos/eos_eapi.py_map_obj_to_commands_1,ansible,15,b1e8a6c1cbd2a668b462995487b819ef7dd8ba4b,lib/ansible/modules/network/eos/eos_eapi.py:map_obj_to_commands,lib/ansible/modules/network/eos/eos_eapi.py,map_obj_to_commands,64,19,3,3,2,37,6,1,0,0,2,0.0,1.4112104470439132e-05,1
ansible_15_b1e8a6c1cbd2_lib/ansible/modules/network/fortios/fortios_system_replacemsg_fortiguard_wf.py_filter_system_replacemsg_fortiguard_wf_data_0,ansible,15,b1e8a6c1cbd2a668b462995487b819ef7dd8ba4b,lib/ansible/modules/network/fortios/fortios_system_replacemsg_fortiguard_wf.py:filter_system_replacemsg_fortiguard_wf_data,lib/ansible/modules/network/fortios/fortios_system_replacemsg_fortiguard_wf.py,filter_system_replacemsg_fortiguard_wf_data,10,3,2,1,1,0,6,1,0,0,2,0.0,1.9382109069715873e-05,0
ansible_15_b1e8a6c1cbd2_lib/ansible/modules/network/fortios/fortios_log_threat_weight.py_main_0,ansible,15,b1e8a6c1cbd2a668b462995487b819ef7dd8ba4b,lib/ansible/modules/network/fortios/fortios_log_threat_weight.py:main,lib/ansible/modules/network/fortios/fortios_log_threat_weight.py,main,144,6,2,0,0,12,6,0,2,0,3,0.0,1.2674830488818202e-05,0
ansible_15_b1e8a6c1cbd2_lib/ansible/modules/network/cloudengine/ce_snmp_community.py_main_0,ansible,15,b1e8a6c1cbd2a668b462995487b819ef7dd8ba4b,lib/ansible/modules/network/cloudengine/ce_snmp_community.py:main,lib/ansible/modules/network/cloudengine/ce_snmp_community.py,main,149,30,3,0,0,42,3,0,8,0,9,0.0,1.1876344943473243e-05,0
ansible_16_2a9964ede8b2_lib/ansible/module_utils/facts/hardware/linux.py_get_cpu_facts_1,ansible,16,2a9964ede8b2b77a62a005f6f5abc964b2819b0e,lib/ansible/module_utils/facts/hardware/linux.py:get_cpu_facts,lib/ansible/module_utils/facts/hardware/linux.py,get_cpu_facts,120,34,8,2,2,21,17,1,0,0,2,0.0,1.5616523886597577e-05,1
ansible_16_2a9964ede8b2_test/units/parsing/vault/test_vault.py_test_encrypt_vault_id_0,ansible,16,2a9964ede8b2b77a62a005f6f5abc964b2819b0e,test/units/parsing/vault/test_vault.py:test_encrypt_vault_id,test/units/parsing/vault/test_vault.py,test_encrypt_vault_id,8,1,0,1,0,4,15,0,0,0,1,0.0,1.2845429389494264e-05,0
ansible_16_2a9964ede8b2_lib/ansible/modules/network/f5/bigip_monitor_tcp_echo.py_parent_0,ansible,16,2a9964ede8b2b77a62a005f6f5abc964b2819b0e,lib/ansible/modules/network/f5/bigip_monitor_tcp_echo.py:parent,lib/ansible/modules/network/f5/bigip_monitor_tcp_echo.py,parent,5,2,1,1,0,1,18,0,0,0,1,0.0,1.3109833287600933e-05,0
ansible_16_2a9964ede8b2_test/units/plugins/lookup/test_password.py_test_content_written_0,ansible,16,2a9964ede8b2b77a62a005f6f5abc964b2819b0e,test/units/plugins/lookup/test_password.py:test_content_written,test/units/plugins/lookup/test_password.py,test_content_written,7,2,1,1,0,7,14,0,0,0,1,0.0,1.3109833287600933e-05,0
ansible_17_9cb47832d15c_lib/ansible/module_utils/facts/hardware/linux.py_get_mount_facts_1,ansible,17,9cb47832d15c61884b30d70f9d4e0f816b064b05,lib/ansible/module_utils/facts/hardware/linux.py:get_mount_facts,lib/ansible/module_utils/facts/hardware/linux.py,get_mount_facts,65,11,5,1,1,25,17,1,3,0,5,0.0,1.5692353267633128e-05,1
ansible_17_9cb47832d15c_test/units/modules/storage/netapp/test_netapp_e_host.py_test_assigned_host_ports_fail_0,ansible,17,9cb47832d15c61884b30d70f9d4e0f816b064b05,test/units/modules/storage/netapp/test_netapp_e_host.py:test_assigned_host_ports_fail,test/units/modules/storage/netapp/test_netapp_e_host.py,test_assigned_host_ports_fail,40,9,2,1,0,31,4,0,1,0,2,0.0,1.3548734219734556e-05,0
ansible_17_9cb47832d15c_lib/ansible/modules/cloud/cloudstack/cs_portforward.py_present_portforwarding_rule_0,ansible,17,9cb47832d15c61884b30d70f9d4e0f816b064b05,lib/ansible/modules/cloud/cloudstack/cs_portforward.py:present_portforwarding_rule,lib/ansible/modules/cloud/cloudstack/cs_portforward.py,present_portforwarding_rule,12,3,1,1,1,4,3,1,3,0,5,0.0,1.9830510549449825e-05,0
ansible_17_9cb47832d15c_test/units/modules/network/nxos/test_nxos_bgp.py_test_nxos_bgp_global_param_outside_default_0,ansible,17,9cb47832d15c61884b30d70f9d4e0f816b064b05,test/units/modules/network/nxos/test_nxos_bgp.py:test_nxos_bgp_global_param_outside_default,test/units/modules/network/nxos/test_nxos_bgp.py,test_nxos_bgp_global_param_outside_default,4,1,0,1,0,4,4,0,0,0,1,0.0,1.370695060117328e-05,0
ansible_18_bb1256ca9aa4_lib/ansible/cli/galaxy.py_execute_init_1,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/cli/galaxy.py:execute_init,lib/ansible/cli/galaxy.py,execute_init,127,18,5,1,0,61,25,0,1,0,2,0.0,1.3559732762655937e-05,1
ansible_18_bb1256ca9aa4_lib/ansible/cli/galaxy.py_init_parser_1,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/cli/galaxy.py:init_parser,lib/ansible/cli/galaxy.py,init_parser,176,1,0,1,0,87,25,0,1,0,2,0.0,1.3559732762655937e-05,1
ansible_18_bb1256ca9aa4_test/units/modules/storage/netapp/test_na_ontap_user_role.py_test_create_error_0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,test/units/modules/storage/netapp/test_na_ontap_user_role.py:test_create_error,test/units/modules/storage/netapp/test_na_ontap_user_role.py,test_create_error,9,2,1,2,0,5,9,0,3,0,4,0.0,1.3616379791685873e-05,0
ansible_18_bb1256ca9aa4_lib/ansible/modules/monitoring/zabbix/zabbix_map.py__get_scales_0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/modules/monitoring/zabbix/zabbix_map.py:_get_scales,lib/ansible/modules/monitoring/zabbix/zabbix_map.py,_get_scales,13,3,0,2,1,17,12,1,1,0,3,0.0,1.5351195055727672e-05,0
ansible_18_bb1256ca9aa4_test/runner/lib/cloud/__init__.py_filter_0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,test/runner/lib/cloud/__init__.py:filter,test/runner/lib/cloud/__init__.py,filter,12,2,1,3,0,4,16,1,0,0,2,0.0,2.1576657863029746e-05,0
ansible_18_bb1256ca9aa4_lib/ansible/modules/network/f5/bigip_gtm_server.py_link_discovery_0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/modules/network/f5/bigip_gtm_server.py:link_discovery,lib/ansible/modules/network/f5/bigip_gtm_server.py,link_discovery,4,2,1,1,1,1,25,0,1,0,2,0.0,1.3109353914566073e-05,0
ansible_18_bb1256ca9aa4_lib/ansible/modules/identity/ipa/ipa_sudocmd.py___init___0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/modules/identity/ipa/ipa_sudocmd.py:__init__,lib/ansible/modules/identity/ipa/ipa_sudocmd.py,__init__,2,1,0,5,0,2,5,0,0,0,1,0.0,1.4536894013422338e-05,0
ansible_18_bb1256ca9aa4_lib/ansible/module_utils/network/fortimanager/fortimanager.py_commit_changes_0,ansible,18,bb1256ca9aa4c22225dbeef0ef23a20fa9388b2f,lib/ansible/module_utils/network/fortimanager/fortimanager.py:commit_changes,lib/ansible/module_utils/network/fortimanager/fortimanager.py,commit_changes,12,4,3,5,1,4,5,0,1,0,2,0.0,1.351147788607488e-05,0
ansible_2_de59b17c7f69_lib/ansible/utils/version.py___ge___1,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,lib/ansible/utils/version.py:__ge__,lib/ansible/utils/version.py,__ge__,2,1,0,2,1,1,4,0,3,0,4,0.0,6.820396537052633e-05,1
ansible_2_de59b17c7f69_lib/ansible/utils/version.py___gt___1,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,lib/ansible/utils/version.py:__gt__,lib/ansible/utils/version.py,__gt__,2,1,0,2,1,1,4,1,2,0,4,0.0,9.378711059249775e-05,1
ansible_2_de59b17c7f69_test/support/integration/plugins/module_utils/compat/ipaddress.py__get_networks_key_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,test/support/integration/plugins/module_utils/compat/ipaddress.py:_get_networks_key,test/support/integration/plugins/module_utils/compat/ipaddress.py,_get_networks_key,9,1,0,1,1,0,3,1,0,0,2,0.0,0.00010280915066934946,0
ansible_2_de59b17c7f69_test/lib/ansible_test/_internal/coverage/combine.py__build_stub_groups_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,test/lib/ansible_test/_internal/coverage/combine.py:_build_stub_groups,test/lib/ansible_test/_internal/coverage/combine.py,_build_stub_groups,32,6,3,3,1,5,6,2,0,0,3,0.0,0.0001276471557392246,0
ansible_2_de59b17c7f69_test/units/utils/test_version.py_test_valid_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,test/units/utils/test_version.py:test_valid,test/units/utils/test_version.py,test_valid,2,1,0,1,0,1,4,0,0,0,1,0.0,6.820396537052633e-05,0
ansible_2_de59b17c7f69_test/integration/targets/old_style_cache_plugins/plugins/cache/redis.py_set_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,test/integration/targets/old_style_cache_plugins/plugins/cache/redis.py:set,test/integration/targets/old_style_cache_plugins/plugins/cache/redis.py,set,13,3,1,3,0,10,7,0,1,0,2,0.0,6.959309542782795e-05,0
ansible_2_de59b17c7f69_test/support/integration/plugins/modules/openssl_certificate.py__validate_csr_signature_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,test/support/integration/plugins/modules/openssl_certificate.py:_validate_csr_signature,test/support/integration/plugins/modules/openssl_certificate.py,_validate_csr_signature,5,3,1,1,1,2,22,1,0,0,2,0.0,7.007590282579254e-05,0
ansible_2_de59b17c7f69_lib/ansible/modules/packaging/os/apt_key.py_all_keys_0,ansible,2,de59b17c7f69d5cfb72479b71776cc8b97e29a6b,lib/ansible/modules/packaging/os/apt_key.py:all_keys,lib/ansible/modules/packaging/os/apt_key.py,all_keys,17,5,2,3,1,9,5,1,1,0,3,0.0,8.318121285341716e-05,0
ansible_3_70219df9056f_lib/ansible/module_utils/facts/system/distribution.py_parse_distribution_file_Debian_1,ansible,3,70219df9056ffb1e2766f572fbe71f7a1800c9f5,lib/ansible/module_utils/facts/system/distribution.py:parse_distribution_file_Debian,lib/ansible/module_utils/facts/system/distribution.py,parse_distribution_file_Debian,57,18,8,5,2,22,7,0,0,0,1,0.0,6.617595664287249e-05,1
ansible_3_70219df9056f_test/lib/ansible_test/_data/sanity/validate-modules/validate_modules/main.py__validate_docs_0,ansible,3,70219df9056ffb1e2766f572fbe71f7a1800c9f5,test/lib/ansible_test/_data/sanity/validate-modules/validate_modules/main.py:_validate_docs,test/lib/ansible_test/_data/sanity/validate-modules/validate_modules/main.py,_validate_docs,219,34,5,1,1,52,28,1,8,0,10,0.0,6.865387291486651e-05,0
ansible_3_70219df9056f_lib/ansible/executor/play_iterator.py_is_failed_0,ansible,3,70219df9056ffb1e2766f572fbe71f7a1800c9f5,lib/ansible/executor/play_iterator.py:is_failed,lib/ansible/executor/play_iterator.py,is_failed,3,1,0,2,1,2,8,0,2,0,3,0.0,6.743397567326945e-05,0
ansible_3_70219df9056f_test/support/integration/plugins/modules/htpasswd.py_create_missing_directories_0,ansible,3,70219df9056ffb1e2766f572fbe71f7a1800c9f5,test/support/integration/plugins/modules/htpasswd.py:create_missing_directories,test/support/integration/plugins/modules/htpasswd.py,create_missing_directories,4,2,1,1,0,3,10,1,0,0,2,0.0,0.00015599851541321606,0
ansible_4_d91658ec0c84_lib/ansible/playbook/collectionsearch.py__load_collections_1,ansible,4,d91658ec0c8434c82c3ef98bfe9eb4e1027a43a3,lib/ansible/playbook/collectionsearch.py:_load_collections,lib/ansible/playbook/collectionsearch.py,_load_collections,8,2,1,3,2,1,4,0,1,0,2,0.0,8.958301383052105e-05,1
ansible_4_d91658ec0c84_test/support/network-integration/collections/ansible_collections/ansible/netcommon/plugins/module_utils/compat/ipaddress.py__compat_bytes_to_byte_vals_0,ansible,4,d91658ec0c8434c82c3ef98bfe9eb4e1027a43a3,test/support/network-integration/collections/ansible_collections/ansible/netcommon/plugins/module_utils/compat/ipaddress.py:_compat_bytes_to_byte_vals,test/support/network-integration/collections/ansible_collections/ansible/netcommon/plugins/module_utils/compat/ipaddress.py,_compat_bytes_to_byte_vals,2,1,0,1,1,1,3,1,0,0,2,0.0,7.565892368821966e-05,0
ansible_4_d91658ec0c84_test/lib/ansible_test/_internal/cloud/__init__.py__get_cloud_config_0,ansible,4,d91658ec0c8434c82c3ef98bfe9eb4e1027a43a3,test/lib/ansible_test/_internal/cloud/__init__.py:_get_cloud_config,test/lib/ansible_test/_internal/cloud/__init__.py,_get_cloud_config,10,2,1,3,2,1,17,5,0,0,6,0.0,0.00029747481460128464,0
ansible_4_d91658ec0c84_lib/ansible/modules/system/cron.py_add_env_0,ansible,4,d91658ec0c8434c82c3ef98bfe9eb4e1027a43a3,lib/ansible/modules/system/cron.py:add_env,lib/ansible/modules/system/cron.py,add_env,19,7,3,4,2,5,9,1,1,0,3,0.0,7.206523378598445e-05,0
ansible_5_2af76f16be8c_lib/ansible/module_utils/common/validation.py_check_required_arguments_1,ansible,5,2af76f16be8cf2239daaec4c2f31c3dcb4e3469e,lib/ansible/module_utils/common/validation.py:check_required_arguments,lib/ansible/module_utils/common/validation.py,check_required_arguments,27,5,2,2,2,6,11,0,0,0,1,0.0,6.796657237453264e-05,1
ansible_5_2af76f16be8c_test/integration/targets/collections/collections/ansible_collections/me/mycoll1/plugins/action/action1.py_run_0,ansible,5,2af76f16be8cf2239daaec4c2f31c3dcb4e3469e,test/integration/targets/collections/collections/ansible_collections/me/mycoll1/plugins/action/action1.py:run,test/integration/targets/collections/collections/ansible_collections/me/mycoll1/plugins/action/action1.py,run,21,3,1,3,2,7,2,0,0,0,1,0.0,0.00010274562311103017,0
ansible_5_2af76f16be8c_test/support/integration/plugins/modules/iam_role.py_convert_friendly_names_to_arns_0,ansible,5,2af76f16be8cf2239daaec4c2f31c3dcb4e3469e,test/support/integration/plugins/modules/iam_role.py:convert_friendly_names_to_arns,test/support/integration/plugins/modules/iam_role.py,convert_friendly_names_to_arns,13,5,1,3,2,4,6,1,1,0,3,0.0,7.356040570977351e-05,0
ansible_5_2af76f16be8c_test/integration/targets/collections/collection_root_user/ansible_collections/testns/testcoll/plugins/filter/myfilters2.py_testfilter2_0,ansible,5,2af76f16be8cf2239daaec4c2f31c3dcb4e3469e,test/integration/targets/collections/collection_root_user/ansible_collections/testns/testcoll/plugins/filter/myfilters2.py:testfilter2,test/integration/targets/collections/collection_root_user/ansible_collections/testns/testcoll/plugins/filter/myfilters2.py,testfilter2,2,1,0,1,1,1,1,0,0,0,1,0.0,8.986449320862369e-05,0
ansible_6_90898132e456_lib/ansible/galaxy/collection.py__meets_requirements_1,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/galaxy/collection.py:_meets_requirements,lib/ansible/galaxy/collection.py,_meets_requirements,37,7,4,4,2,7,30,1,0,0,2,0.0,2.397585426137993e-05,1
ansible_6_90898132e456_lib/ansible/galaxy/collection.py_from_path_1,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/galaxy/collection.py:from_path,lib/ansible/galaxy/collection.py,from_path,35,7,3,3,1,17,30,1,0,0,2,0.0,2.397585426137993e-05,1
ansible_6_90898132e456_lib/ansible/galaxy/collection.py__get_collection_info_1,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/galaxy/collection.py:_get_collection_info,lib/ansible/galaxy/collection.py,_get_collection_info,46,11,3,10,0,26,30,1,5,0,7,0.0,1.743568221638355e-05,1
ansible_6_90898132e456_test/units/modules/network/check_point/test_cp_mgmt_threat_indicator.py__run_module_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,test/units/modules/network/check_point/test_cp_mgmt_threat_indicator.py:_run_module,test/units/modules/network/check_point/test_cp_mgmt_threat_indicator.py,_run_module,5,2,1,2,1,3,5,6,0,0,7,0.0,9.028923505700992e-05,0
ansible_6_90898132e456_lib/ansible/module_utils/cloudstack.py_query_tags_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/module_utils/cloudstack.py:query_tags,lib/ansible/module_utils/cloudstack.py,query_tags,7,1,0,3,1,2,8,1,2,0,4,0.0,1.3459424507368205e-05,0
ansible_6_90898132e456_lib/ansible/modules/network/fortios/fortios_wireless_controller_qos_profile.py_filter_wireless_controller_qos_profile_data_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/network/fortios/fortios_wireless_controller_qos_profile.py:filter_wireless_controller_qos_profile_data,lib/ansible/modules/network/fortios/fortios_wireless_controller_qos_profile.py,filter_wireless_controller_qos_profile_data,14,3,2,1,1,0,6,1,0,0,2,0.0,1.8907928737335115e-05,0
ansible_6_90898132e456_test/units/modules/cloud/amazon/test_s3_bucket_notification.py_test_apply_config_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,test/units/modules/cloud/amazon/test_s3_bucket_notification.py:test_apply_config,test/units/modules/cloud/amazon/test_s3_bucket_notification.py,test_apply_config,18,1,0,1,0,4,7,0,0,0,1,0.0,1.1589164782220116e-05,0
ansible_6_90898132e456_lib/ansible/modules/storage/netapp/na_elementsw_volume.py_get_volume_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/storage/netapp/na_elementsw_volume.py:get_volume,lib/ansible/modules/storage/netapp/na_elementsw_volume.py,get_volume,13,3,2,1,2,2,6,1,0,0,2,0.0,1.4568576491607357e-05,0
ansible_6_90898132e456_lib/ansible/modules/cloud/openstack/os_user.py__get_default_project_id_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/cloud/openstack/os_user.py:_get_default_project_id,lib/ansible/modules/cloud/openstack/os_user.py,_get_default_project_id,6,2,1,4,1,2,4,1,0,0,2,0.0,1.8129336827216497e-05,0
ansible_6_90898132e456_lib/ansible/modules/network/f5/bigip_firewall_dos_profile.py___init___0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/network/f5/bigip_firewall_dos_profile.py:__init__,lib/ansible/modules/network/f5/bigip_firewall_dos_profile.py,__init__,6,1,0,3,0,5,15,0,1,0,2,0.0,1.0935147577720478e-05,0
ansible_6_90898132e456_lib/ansible/modules/cloud/opennebula/one_image.py_get_image_info_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/cloud/opennebula/one_image.py:get_image_info,lib/ansible/modules/cloud/opennebula/one_image.py,get_image_info,16,1,0,1,1,2,6,4,0,0,5,0.0,3.619266914196841e-05,0
ansible_6_90898132e456_lib/ansible/modules/network/f5/bigip_device_httpd.py_ssl_cipher_suite_list_0,ansible,6,90898132e456ee1993db99a1531379f1b98ee915,lib/ansible/modules/network/f5/bigip_device_httpd.py:ssl_cipher_suite_list,lib/ansible/modules/network/f5/bigip_device_httpd.py,ssl_cipher_suite_list,2,1,0,1,1,1,12,0,0,0,1,0.0,1.087286022491099e-05,0
ansible_7_cd146b836e03_lib/ansible/module_utils/network/eos/config/vlans/vlans.py_generate_commands_1,ansible,7,cd146b836e032df785ecd9eb711c6ef23c2228b8,lib/ansible/module_utils/network/eos/config/vlans/vlans.py:generate_commands,lib/ansible/module_utils/network/eos/config/vlans/vlans.py,generate_commands,18,6,2,3,2,8,4,4,0,0,5,0.0,6.415021989167858e-05,1
